	Title	Href	Leadtext	Tag	Datetime
198	"Ρούλα Πισπιρίγκου: Νέα στοιχεία την ""καίνε"" για την χορήγηση κεταμίνης στην Τζωρτζίνα"	https://www.news247.gr/koinonia/eglima/royla-pispirigkoy-nea-stoicheia-tin-kaine-gia-tin-chorigisi-ketaminis-stin-tzortzina.9614918.html	"""Κλειδί"" της εξιχνίασης της υπόθεσης θανάτου της 9χρονης Τζωρτζίνας, η κεταμίνη. Πότε το νοσοκομείο του Ρίου έδωσε την ουσία στο παιδί, σύμφωνα με τον διευθυντή της ΜΕΘ και πόσες φορές αναφέρει η δικογραφία ότι έγινε χορήγηση. "	ΘΑΝΑΤΟΣ ΤΡΙΩΝ ΚΟΡΙΤΣΙΩΝ	30 Απριλίου 2022 20:44
199	"Πάτρα: Εντόπισαν τεχνικό υπολογιστών που ""έσβηνε"" ίχνη της Πισπιρίγκου"	https://www.news247.gr/koinonia/patra-entopisan-techniko-ypologiston-poy-esvine-ichni-tis-pispirigkoy.9611992.html	"Έναν τεχνικό Η/Υ που ""συνεργαζόταν"" με την Ρούλα Πισπιρίγκου την τελευταία τριετία εντόπισαν οι αρχές. Φέρεται να διέγραφε τις αναζητήσεις της, με την υποδειξή της. Αναμένεται να καταθέσει."	ΠΑΤΡΑ	28 Απριλίου 2022 10:10
200	Υπόθεση Πάτρας: Διατάχθηκε πειθαρχικός έλεγχος σε βάρος των πρώτων ιατροδικαστών	https://www.news247.gr/koinonia/ypothesi-patras-diatachthike-peitharchikos-elegchos-se-varos-ton-iatrodikaston.9686390.html	Τη διενέργεια πειθαρχικού ελέγχου των ιατροδικαστών που διερεύνησαν τα αίτια θανάτου των παιδιών στην Πάτρα, για πιθανή τέλεση παραπτωμάτων, παρήγγειλε ο υπουργός Δικαιοσύνης, Κώστας Τσιάρας.	ΠΑΤΡΑ	04 Ιουλίου 2022 16:45
201	"Υπόθεση Πάτρας - Τσιάρας: ""Ξεκινά άμεσα πειθαρχικός έλεγχος των ιατροδικαστών"""	https://www.news247.gr/koinonia/eglima/ypothesi-patras-tsiaras-xekina-amesa-peitharchikos-elegchos-ton-iatrodikaston.9684556.html	Τη διενέργεια πειθαρχικού ελέγχου των ιατροδικαστών που συνέταξαν τις πρώτες εκθέσεις για τον θάνατο της Μαλένας και της Ίριδας στην Πάτρα, προανήγγειλε ο υπουργός Δικαιοσύνης.	ΘΑΝΑΤΟΣ ΤΡΙΩΝ ΚΟΡΙΤΣΙΩΝ	02 Ιουλίου 2022 20:22
202	Ρούλα Πισπιρίγκου: Αστυνομικοί στο κελί της για την επίδοση της κλήσης σε ανωμοτί κατάθεση	https://www.news247.gr/koinonia/eglima/royla-pispirigkoy-simera-i-epidosi-tis-klisis-se-anomoti-katathesi.9681943.html	Η ύποπτη για τις δολοφονίες της Μαλένας και της Ίριδας, θα ζητήσει να δοθεί εγγράφως η κατάθεσή μέσω του δικηγόρου της εντός ενός χρονικού διαστήματος 5-10 ημερών	ΘΑΝΑΤΟΣ ΤΡΙΩΝ ΚΟΡΙΤΣΙΩΝ	30 Ιουνίου 2022 11:55
203	Ρούλα Πισπιρίγκου: Καλείται ως μόνη ύποπτη για την ανθρωποκτονία των Ίριδας και Μαλένας	https://www.news247.gr/koinonia/royla-pispirigkoy-kaleitai-os-moni-ypopti-gia-tin-anthropoktonia-ton-iridas-kai-malenas.9680844.html	Εξηγήσεις για τους θανάτους των δύο μικρότερων παιδιών της, Ίριδας και Μαλένας καλείται να δώσει η Ρούλα Πισπιρίγκου. Πλέον κρίνεται ως η μόνη ύποπτη για τις ανθρωποκτονίες των τριών κοριτσιών.	ΡΟΥΛΑ ΠΙΣΠΙΡΙΓΚΟΥ	29 Ιουνίου 2022 11:11
204	Δεν είμαι ο Ηρακλής Πουαρό, είμαι ο Θανάσης Κατερινόπουλος	https://www.news247.gr/sunday-edition/den-eimai-o-iraklis-poyaro-eimai-o-thanasis-katerinopoylos.9676213.html	"Ο άνθρωπος που αν δεν είχε γίνει αστυνομικός σήμερα θα ήταν ψυχολόγος, μιλά στο Magazine για τα χρόνια στην Αντιτρομοκρατική Υπηρεσία. Από την εξάρθρωση της ""17 Νοέμβρη"" και το φιάσκο με τον Σορίν Ματέι μέχρι την υπόθεση της Πάτρας και την... πολιτική."	ΣΥΝΕΝΤΕΥΞΗ	25 Ιουνίου 2022 08:49
205	Ρούλα Πισπιρίγκου: Όσα ρωτούσε στις συνομιλίες της με την Αγγελική Νικολούλη	https://www.news247.gr/koinonia/royla-pispirigkoy-osa-rotoyse-stis-synomilies-tis-me-tin-aggeliki-nikoloyli.9677231.html	"Ο τραγικός επίλογος των ερευνών της τριπλής παιδοκτονίας στην Πάτρα σύμφωνα με τους επιστήμονες, που σόκαρε το πανελλήνιο, γράφτηκε το βράδυ της Παρασκευής 24 Ιουνίου στο ""Τούνελ""."	ΘΑΝΑΤΟΣ ΤΡΙΩΝ ΚΟΡΙΤΣΙΩΝ	25 Ιουνίου 2022 07:57
206	Πάτρα: Έρχονται κλήσεις υπόπτων για κατάθεση - Στην Εισαγγελία τα νέα στοιχεία για Ίριδα και Μαλένα	https://www.news247.gr/koinonia/patra-erchontai-kliseis-ypopton-gia-katathesi-stin-eisaggelia-ta-nea-stoicheia-gia-irida-kai-malena.9675560.html	Οι εισαγγελικοί λειτουργοί δεν αποκλείεται μέχρι την επόμενη εβδομάδα να καλέσουν πρόσωπα για καταθέσεις σχετικά με αξιόποινες πράξεις. Κλήση για ανωμοτί κατάθεση και στη Πισπιρίγκου για τα άλλα δύο παιδιά.	ΠΑΤΡΑ	23 Ιουνίου 2022 17:01
207	Φως στο Τούνελ: Ο τραγικός επίλογος στο θρίλερ της Πάτρας - Δείτε το trailer	https://www.news247.gr/psixagogia/tileorasi/fos-sto-toynel-o-tragikos-epilogos-sto-thriler-tis-patras-deite-to-trailer.9674706.html	"Συγκλονιστικό αναμένεται το τελευταίο επεισόδιο της εκπομπής ""Φως στο Τούνελ"" για την υπόθεση της Πάτρας. Δείτε το trailer της Παρασκευής (24/06)."	ΠΑΤΡΑ	22 Ιουνίου 2022 21:04
208	"Δικηγόρος Ρούλας Πισπιρίγκου: ""Καμία επικοινωνία με Μάνο Δασκαλάκη"" - Τι είπε για την κατάθεση της αδερφής της"	https://www.news247.gr/koinonia/dikigoros-roylas-pispirigkoy-kamia-epikoinonia-me-mano-daskalaki-ti-eipe-gia-tin-katathesi-tis-aderfis-tis.9673762.html	"""Δεν έχουμε το πόρισμα"" δήλωσε ο Όθωνας Παπαδόπουλος, ο οποίος αποκάλυψε πως ""υπήρξε μηνυτήρια αναφορά στον εισαγγελέα"" μετά τον θάνατο της Μαλένας από τη Ρούλα Πισπιρίγκου."	ΠΑΤΡΑ	22 Ιουνίου 2022 08:18
209	Υπόθεση Πάτρας: Για δέκα ώρες κατέθετε η Δήμητρα Πισπιρίγκου - Τι ρωτήθηκε	https://www.news247.gr/koinonia/ypothesi-patras-gia-deka-ores-katethete-i-dimitra-pispirigkoy-ti-rotithike.9673671.html	Η πλέον μαραθώνια κατάθεση ήταν αυτή της αδερφής της Ρούλας Πισπιρίγκου, η οποία ρωτήθηκε πολλές φορές για την επίμαχη ημέρα του θανάτου της μικρής Ίριδας. Πολλές οι ερωτήσεις και για τις σχέσεις των μελών της οικογένειας μεταξύ τους.	ΠΑΤΡΑ	21 Ιουνίου 2022 23:07
210	Πάτρα: Μαραθώνια η κατάθεση της Δήμητρας Πισπιρίγκου	https://www.news247.gr/koinonia/patra-oloklirothike-i-marathonia-katathesi-tis-dimitras-pispirigkoy.9673282.html	Βροχή ερωτήσεων στην αδερφή της Ρούλας Πισπιρίγκου, Δήμητρα, που κλήθηκε στη Ασφάλεια για κατάθεση. Την αποδοκίμασαν κατά την είσοδό της. 	ΘΑΝΑΤΟΣ ΤΡΙΩΝ ΚΟΡΙΤΣΙΩΝ	21 Ιουνίου 2022 21:38
211	Στην ΓΑΔΑ η αδελφή της Ρούλας Πισπιρίγκου - Ήταν παρούσα στον θάνατο της Ίριδας	https://www.news247.gr/koinonia/eglima/stin-gada-gia-katathesi-i-adelfi-tis-roylas-pispirigkoy-itan-paroysa-ston-thanato-tis-iridas.9673031.html	Ολοκληρώνεται σταδιακά ο κύκλος της προανάκρισης από το Ανθρωποκτονιών για τις συνθήκες θανάτου των δύο μικρότερων κοριτσιών της οικογένειας από την Πάτρα, της Μαλένας και της Ίριδας. Καταθέτει η Δήμητρα Πισπιρίγκου. Γιουχαΐσματα από τους συγκεντρωμένους.	ΘΑΝΑΤΟΣ ΤΡΙΩΝ ΚΟΡΙΤΣΙΩΝ	21 Ιουνίου 2022 12:39
212	Η Πισπιρίγκου θα αμφισβητήσει το πόρισμα για Ίριδα και Μαλένα - Στη ΓΑΔΑ η αδερφή της	https://www.news247.gr/koinonia/i-pispirigkoy-tha-amfisvitisei-to-porisma-gia-irida-kai-malena-sti-gada-i-aderfi-tis.9672762.html	Ο δικηγόρος της Πισπιρίγκου τόνισε πως εάν η Ρούλα ήταν ένοχη δεν θα παρέδιδε το ματωμένο πανάκι στις Αρχές. Επιμένει στις θέσεις της, συνεχίζονται οι καταθέσεις.	ΠΑΤΡΑ	21 Ιουνίου 2022 09:06
213	Πάτρα: Τι περιγράφει το ιατροδικαστικό πόρισμα για τον ασφυκτικό θάνατο της Μαλένας και της Ίριδας	https://www.news247.gr/koinonia/patra-ti-perigrafei-to-iatrodikastiko-porisma-gia-ton-asfyktiko-thanato-tis-malenas-kai-tis-iridas.9672237.html	"Στα χέρια του Ανθρωποκτονιών προκειμένου οι αστυνομικοί να καταλήξουν στο ποιος είναι πίσω από τον εξωγενή παράγοντα. Για ""μηχανισμό βίαιου θανάτου"" κάνει λόγο το πόρισμα."	ΠΑΤΡΑ	20 Ιουνίου 2022 17:56
214	Πάτρα: Σε ασφυξία οφείλεται ο θάνατος Μαλένας και Ίριδας - Τι δείχνει το πόρισμα των ιατροδικαστών 	https://www.news247.gr/koinonia/patra-se-asfyxia-ofeiletai-o-thanatos-malenas-kai-iridas-ti-deichnei-to-porisma-ton-iatrodikaston.9671799.html	Κατατέθηκε το πόρισμα των ιατροδικαστών κ.κ. Καρακούκη και Καλογρηά για τον θάνατο της Μαλένας και της Ίριδας. Το κοινό στοιχείο στις εξετάσεις των κοριτσιών και η αιτία θανάτου. 	ΘΑΝΑΤΟΣ ΤΡΙΩΝ ΚΟΡΙΤΣΙΩΝ	20 Ιουνίου 2022 12:03
215	Πάτρα: Ξεκινούν νέες καταθέσεις από την οικογένεια της Ρούλας Πισπιρίγκου	https://www.news247.gr/koinonia/patra-xekinoyn-nees-katatheseis-apo-tin-oikogeneia-tis-roylas-pispirigkoy.9671410.html	Άρχισε και επίσημα η αντίστροφη μέτρηση για το θρίλερ της Πάτρας, κυρίως για την αιτία των θανάτων των άλλων δύο παιδιών της οικογένειας. Τη Δευτέρα καταθέτουν συγγενείς της Πισπιρίγκου.	ΘΑΝΑΤΟΣ ΤΡΙΩΝ ΚΟΡΙΤΣΙΩΝ	19 Ιουνίου 2022 21:52
216	Πάτρα: Το πανάκι δίνει απαντήσεις για τον θάνατο της Ίριδας - Η αποκάλυψη της Αγγελικής Νικολούλη	https://www.news247.gr/koinonia/patra-fos-sto-toynel-ntokoymento-aggeliki-nikoloyli-to-panaki-dinei-apantiseis-gia-thanato-iridas-pispirigkoy.9670050.html	Στην τελική ευθεία, παρά τις συνεχείς αναβολές, φαίνεται πως βρίσκεται η πολύκροτη υπόθεση θανάτου των τριών παιδιών από την Πάτρα. Όλα τα νέα στοιχεία.	ΘΑΝΑΤΟΣ ΤΡΙΩΝ ΚΟΡΙΤΣΙΩΝ	18 Ιουνίου 2022 08:16
217	"Πάτρα: Την Τρίτη το πόρισμα των ιατροδικαστών για Μαλένα και Ίριδα - ""Βλέπουν"" εγκληματική ενέργεια "	https://www.news247.gr/koinonia/patra-tin-triti-to-porisma-ton-iatrodikaston-gia-malena-kai-irida-vlepoyn-egklimatiki-energeia.9669830.html	Εξελίξεις αναμένονται την ερχόμενη εβδομάδα, όταν αναμένεται να παραδοθεί το πόρισμα των ιατροδικαστών για τους θανάτους της Μαλένας και της Ίριδας.	ΠΑΤΡΑ	17 Ιουνίου 2022 22:35
